lichess_id	event	site	date	round
L4wj6TNX	Tula-B	Tula	2002.??.??	10
32r3XYjp	FIDE World Cup 2025	Goa IND	2025.11.09	3.3
RvTBXb3U	Bundesliga 2023-24	Solingen GER	2024.02.03	7.7
5wwEFZ6f	FIDE Grand Swiss 2021	Riga LAT	2021.11.07	11.31
qS6FjMpg	Bundesliga 2021-22	Baden Baden GER	2022.05.01	6.5
wgWwwePK	URS-ch49 sf	Saratov	1981.07.??	?
7R9icppY	Kuala Lumpur op 5th	Kuala Lumpur	2008.08.22	8
mjJT2bNP	Kharkov	Kharkov	1999.??.??	7
hy1WmhqE	St Petersburg Chigorin CC-ch	St Petersburg	2009.05.25	6
gfayC0wS	Commonwealth-ch	Mumbai	2003.04.25	8
WIH20S67	ACP Blitz Prelim2	playchess.com INT	2004.04.13	11
ohH8rioq	Pan American-ch	Washington DC	2006.12.30	6
bhE2mMS8	Ano Liosia op	Athens	1997.??.??	6
5Jq03Vh1	URS-ch otbor	Beltsy	1979.??.??	?
tqnpuv1v	Wch U20	Belfort	1983.08.??	?
G4gUPUwC	WS/MN/014	ICCF	2006.08.25	?
ONVKAEtW	World Rapid 2019	Moscow RUS	2019.12.26	3.34
eBybtTud	GMA op	Moscow	1989.??.??	7
SZ0zf4kr	ARG-ch	Buenos Aires	2000.10.10	1
JGbfaLoS				
jC7xmYQi	AUS/NZL-GER	ICCF	2012.11.01	?.4
SR3nDnFm	40th Cappelle Open 2024	Cappelle la Grande FRA	2024.03.07	8.6
9Ws0EMlN	CRO-chT	Porec	1998.09.13	7
ESMLbDZz	Netanya-B	Netanya	1973.??.??	4
hPE426OJ	SWE-ch	Degerfors	1978.??.??	?
eyMsqX7W	London Classic 2nd	London	2010.12.12	5
ZY5qoarx	Benidorm Stars 7th	Benidorm	2008.12.08	9
LXjNqGBC	Capablanca Memorial-A	Cienfuegos	1991.??.??	7
7FerRiQd	Brno Morava-A	Brno	1991.??.??	9
PIyxmdrk	Wch Blitz 4th	Almaty	2008.11.08	1
gHjXlRBF	PCA/Intel-GP	Moscow	1994.??.??	2
TSUtFmdj	Sarajevo Bosnia-A 36th	Sarajevo	2006.05.11	5
bCRx5O5S	Hoogeveen Essent Crown	Hoogeveen	2004.10.21	4
N51Erydk	Clutch Chess: Champions	Saint Louis USA	2025.10.28	10.1
lptNr2VE	World Rapid 2024	New York USA	2024.12.26	3.63
1aVmas7W	24th European Teams	Budva MNE	2023.11.20	9.8
odNAaS92	WchT 5th	Yerevan	2001.10.16	5.2
q7HOezng	Metz op 01st	Metz	1983.04.??	?
hbuk1Odo	EU-Cup 20th	Izmir	2004.10.04	2.6
LwPFvXCv	EU-ch 4th	Istanbul	2003.06.03	5
J6pISzaG	BUL-chT-A 60th	Albena	2010.06.01	6.1
jBq7aV5W	Kemerovo1	Kemerovo	1995.??.??	6
PsVSzk9F	WC47/pr/3	ICCF	2023.03.27	?
LKN2RpEt	Gothenburg op	Gothenburg	1996.??.??	?
k2XKIVwl	XV AEAC/Sem.01 (ESP)	ICCF	2018.07.30	?
95TDnYA8	WC43/pr/7	ICCF	2019.03.20	?
WN2T8PHX	World Rapid 2023	Samarkand UZB	2023.12.28	13.1
T0jBybX9	Superbet Classic 2022	Bucharest ROU	2022.05.14	9.2
g3bBjwya	CHN League Division A Pt1	Nanjing CHN	2025.09.01	6.2
q9JKGoj0	Leningrad Interzonal	Leningrad	1973.06.08	5
XLTybZtU	EU-Cup Gr6	Clichy	1993.??.??	?
p9G5hEcZ	PHI-ch	Manila	2011.07.16	1
ZPO52Sgs	Gibraltar Masters 2019	Caleta ENG	2019.01.23	2.35
8ZfFVba2	AB/Chaika (CFR)	ICCF	2022.02.23	?
EO7QQWrD	Groningen GAM	Groningen	1995.??.??	?
8AbF1WVX	Athens Acropolis op	Athens	2006.08.20	8
XwI1sf55	UKR-chT Clubs	Alushta	2011.05.20	8.1
458DRxJu	Donner Memorial	Amsterdam	1996.08.29	11
35gp8XiQ	EU-chT (Men) 12th	Batumi	1999.11.29	1.4
gPqyOFLA	Lloyds Bank op 11th	London	1987.??.??	6
LO1OOnr2				
SOdojaEh	Obninsk	Obninsk	2007.12.19	9
b70NdMHY	ch-RUS Rapid 2016	Sochi RUS	2016.10.03	6.11
er2dJej9	EU-Cup 17th	Panormo	2001.09.29	7.1
CdSfCk0j	chess.com Speed 2019	chess.com INT	2019.11.18	2.4
IalIDK85	Vugar Gashimov Mem 2019	Shamkir AZE	2019.04.01	2.2
FAxLoZB3	FIDE Candidates 2018	Berlin GER	2018.03.15	5.1
eRFbYjVE	WR Chess Masters 2024	London ENG	2024.10.16	3.2
mcfCi3pK				
0vQ4KXzg	11th World Teams 2017	Khanty-Mansiysk RUS	2017.06.17	1.4
DsoSpBng	AUT-chT 1213	Austria	2013.03.23	10.3
Z9lyWsfg	Ultimate Blitz Challenge	Saint Louis USA	2016.04.28	8.2
uRBk0VcB	SpeedChess Final 2024	Paris FRA	2024.09.06	1.3
dft8cypS	World Rapid 2016	Doha QAT	2016.12.27	8.7
40VNQIZN	Ultimate Blitz Challenge	Saint Louis USA	2016.04.29	14.2
0NYLVVH9	81st Tata Steel GpA	Wijk aan Zee NED	2019.01.13	2.1
OZh1suHj	Linares 15th	Linares	1998.02.27	6
PESy2sH3	FIDE World Cup 2017	Tbilisi GEO	2017.09.19	6.1
m7LqFHsa	GCT Rapid Paris 2019	Paris FRA	2019.07.29	7.5
k0RDGRHw	Corus	Wijk aan Zee	2000.01.29	12
UssKmi9Q	Tbilisi FIDE GP 2015	Tbilisi GEO	2015.02.26	10.2
hlwceAF2	GCT Rapid Paris 2021	Paris FRA	2021.06.20	8.1
p5g9cT4u	PCA/Intel-GP	Paris	1995.11.11	2.2
p74QqkeW	Cap d'Agde CCAS Trophee KO	Cap d'Agde	2008.10.30	1.1
AmhaFrwH	77th Tata Steel GpB	Wijk aan Zee NED	2015.01.20	9.6
wLQY8PvM	USA-ch Quads	Saint Louis	2010.05.24	3
bPraK48i	World Championship	London	2000.10.19	7
15QJ4mnS	Chess Classics Giants	Frankfurt	1998.06.18	4
zXUf5STt	Kosmos m 5'	Moscow	1998.11.28	14
lCm7cbsw	SportAccord Basque 2014	Beijing CHN	2014.12.17	4.4
3AikdTML	World Blitz 2015	Berlin GER	2015.10.14	12.4
hMCW2SLC	11th Tal Mem Blitz 2018	Moscow RUS	2018.03.05	1.7
voExx2af	11th Tal Mem Rapid 2018	Moscow RUS	2018.03.04	8.2
dg1Q7pJh	Yinzhou Cup 2018	Ningbo CHN	2018.06.28	6.2
4FR9MJMl	II Neoclassical Masters	Madrid ESP	2016.06.03	5.1
nwHrdExJ	2nd Norway Chess 2014	Stavanger NOR	2014.06.12	8.3
q9StWHw1	Chessable Masters Final	chess24.com INT	2020.06.28	1.27
H9pt34ZP	Airthings Masters Prelim	chess24.com INT	2022.02.20	7.4
AZ9uR3Yk	Wch Rapid	Khanty-Mansiysk	2013.06.07	7
j3LNGDAb	Moscow blitz	Moscow	1993.??.??	?
65Obnqo2	II Aguascalientes Int	Aguascalientes MEX	2024.08.10	7.1
fLNkVZqv	3rd Al Ain Chess Classic	Al-Ain UAE	2014.12.24	7.2
B88xOBdr	Amber-blindfold 08th	Monte Carlo	1999.03.23	7
XpuhlINR	TCh-RUS Blitz 2016	Sochi RUS	2016.10.07	5.1
Ojbsj0N5	Cap d'Agde Karpov qual	Cap d'Agde	2012.10.28	6
EoH6t0ot	Dos Hermanas-A	Dos Hermanas	2003.04.03	7
fNI5QJmd	PRO League Stage	Chess.com INT	2020.02.17	7
If3SqfAP	Dos Hermanas	Dos Hermanas	1994.??.??	1
AaDZN4cJ	New York CITS	New York	1996.??.??	5
HUGbZ9OO	Leon	Leon	1995.??.??	5
BGlMufpW	75th ch-MNE 2023	Podgorica MNE	2023.02.07	3.1
pwDeYAvo	Romania	Romania	1986.??.??	?
6lp7E89f	Santa Clara	Santa Clara	1990.??.??	10
ekEZGxF2	7th Norway Armageddon	Stavanger NOR	2019.06.12	7.1
Kwbih9lT	Moscow Tal Memorial 7th	Moscow	2012.06.18	9
AzWlTbmJ	9th London Classic 2017	London ENG	2017.12.06	5.2
rqSc1t4Z	FIDE World Cup 2017	Tbilisi GEO	2017.09.21	6.4
TmYtdNqC	Aimchess US Rapid Prelim	chess24.com INT	2021.08.29	10.1
a5GLYZND	World Rapid 2021	Warsaw POL	2021.12.26	1.3
WoqBPeu0	Nanjing Pearl Spring 2nd	Nanjing	2009.10.06	8
8ifmMivO	FIDE Candidates	London	2013.03.17	3
vCCWT9F3	Amber-blindfold 20th	Monte Carlo	2011.03.22	9
j9GYlSpG	Nanjing Pearl Spring 2nd	Nanjing	2009.10.04	6
wgojaHhQ	5th Asian Indoor 2017	Ashgabat TKM	2017.09.22	3.1
thamo78u	URS-ch46	Tbilisi	1978.12.??	5
TSYpIm8p	Roquebrune	Roquebrune	1992.??.??	?
GyxRVhsd	Magnus Carlsen Inv KO	chess24.com INT	2021.03.18	2.14
yis5wd7b	Tashkent FIDE GP 2014	Tashkent UZB	2014.10.27	6.1
iBcNih5P	42nd Olympiad 2016	Baku AZE	2016.09.03	2.7
nfNPG7xR	FIDE Grand Swiss 2025	Samarkand UZB	2025.09.09	6.38
2AkloPTH	EU-chT (Men) 17th	Novi Sad	2009.10.30	9
RRowGzOM	World Blitz 2017	Riyadh KSA	2017.12.29	6.31
0pzB7jlT	Corus-B	Wijk aan Zee	2010.01.26	9
CfNIoIem	ICC-ch blitz fin1	ICC INT	2002.??.??	6
bzSjDsZc	23rd ch-EUR Indiv 2023	Vrnjacka Banja SRB	2023.03.13	11.1
GRhbRS5t	FIDE World Cup 2025	Goa IND	2025.11.04	2.1
K44A7Ge2	Barcelona op rap	Barcelona	1996.12.14	4
wNVCJ4zM	Madras	Madras	1994.??.??	?
tKMAK9wO	EU/CT2021/ct 1 4	ICCF	2021.03.15	?
3ZU8q39R	HUN-chT2 Maroczy 0304	Hungary	2003.09.28	1
2YNNMAmP	5th Terre degli Elimi Open 2014	Erice ITA	2014.07.23	7.6
MQlHSngU	WC43/pr/4	ICCF	2019.03.20	?
ya7lqkms	3rd GRENKE Classic TB	Baden Baden GER	2015.02.09	3
SrZZyORI	3rd GRENKE Classic TB	Baden Baden GER	2015.02.09	1
dQljDai1	Cote d'Ivoire Blitz 2019	Abidjan CIV	2019.05.11	5.4
AV39x87P	Cote d'Ivoire Blitz 2019	Abidjan CIV	2019.05.12	13.2
nLYZdTRb	Linares 13th	Linares	1995.03.02	2
z0jZ6GXN	5th Hainan Danzhou 2014	Danzhou CHN	2014.07.04	9.1
gxDlHsy3	Amber-blindfold 07th	Monte Carlo	1998.03.25	10
QBTpvL96	Tal Memorial Blitz 2014	Sochi RUS	2014.11.13	2.3
WdNnqEFy	5th Classic GpD 2013	London ENG	2013.12.13	6.1
Sp9wsfuG	BdF/Gold 2007 (GER)	ICCF	2007.08.15	?
lGNL1YD3	Linares Anibal op 11th	Linares	2005.03.02	7
COzJmEjd	BRA-ch	Sao Luis	1981.05.??	12
LXQtQ6vh	ESP/W/M/104 (ESP)	ICCF	2023.01.09	?
d9mRMUOW	Julius Baer GenCup Prelim	chess24.com INT	2022.09.21	13.3
NU0ATb2q	Sheikh Hamdan bin Rashid	Dubai UAE	2021.12.06	1.1
z7ZG8YmU	Bundesliga 2025-26	Deizisau GER	2025.09.28	2.4
C9ZXoWWl	World Championship	Bonn	2008.10.15	2
bL5JeSYx	2nd IMSA Blitz 2017	Huai'an CHN	2017.12.12	4.2
F9V7KY3t	2nd IMSA Blitz 2017	Huai'an CHN	2017.12.12	2.3
H8Uds7Xa	TCh-TUR Super League 2014	Kocaeli TUR	2014.08.29	13.1
BLyKqaSq	Meltwater Tour Final 2021	chess24.com INT	2021.09.27	3.4
ugE6qRCv	World Rapid 2023	Samarkand UZB	2023.12.28	10.1
Pb4SlNrK	Wch Blitz 5th	Moscow	2009.11.18	38
4KgS5atH	Wch Blitz 4th	Almaty	2008.11.08	11
wWqIX7de	World Blitz 2019	Moscow RUS	2019.12.30	18.43
S0uQB1c5	XXXVI Zamenhofa Mem	Bialystok POL	2017.12.30	8.3
OdrCkahG	GEO-ch 66th	Tbilisi	2007.03.15	2
6pp2b09i	Julius Baer Gen Cup D3 W	chess.com INT	2024.09.27	1.3
5CVPv6R2	ESP-chT CECLUB Honor	Melilla	2011.11.21	1
ehHIBX3i	Aeroflot Open A 2024	Moscow RUS	2024.03.04	4.4
xJb3WIPK	Olavarria Magistral 3rd	Olavarria	2003.02.08	5.2
sOdCzmmD	Druga liga SRB Vojvodina	Novi Sad SRB	2018.11.14	8.4
DTw1sksq	HUN-chT	Hungary	1992.??.??	?
Pc9CXpMZ	PCA/Intel-GP	Moscow	1994.??.??	2
IilTd9pb	Linares 12th	Linares	1994.??.??	10
cFZA8VKx	chess.com IoM Masters	Douglas ENG	2018.10.27	8.6
H6UIllPA	6th Prague Masters 2024	Prague CZE	2024.03.06	8.1
WigmCVrp	World Rapid 2015	Berlin GER	2015.10.11	10.17
BdL9hJgx	Moscow Aeroflot op-A 9th	Moscow	2010.02.15	7
QXxfBHK4	Moscow Aeroflot rapid KO	Moscow	2013.02.15	1.1
pDac8T3L	Moscow Tal Memorial 7th	Moscow	2012.06.09	2
QWBEnq90	Dortmund SuperGM 39th	Dortmund	2011.07.31	10
vnnILlRs	KM FIDE GP 2015	Khanty-Mansiysk RUS	2015.05.15	2.2
9GmohKPz	Novgorod	Novgorod	1997.06.16	5
B1D7Pq1e	Moscow Tal Memorial Blitz	Moscow	2008.08.30	28
70LoiX4g	Novgorod 3rd	Novgorod	1996.07.20	1
UZdSPRa2	Sofia MTel Masters 4th	Sofia	2008.05.16	8
M6Wsu4py	Hastings 0304 79th	Hastings	2004.01.04	8
o3lxB2xD	EU-ch 1st	Saint Vincent	2000.07.06	4
z2FEJNAo	Reykjavik op 21st	Reykjavik	2004.03.12	6
6jRoRbi7	Northeim CES 1st	Northeim	2005.04.16	5
vKSPBp60	Geneva Grand Prix 2017	Geneva SUI	2017.07.15	9.9
aexv7Tu9	chess.com IoM Masters	Douglas ENG	2018.10.25	6.11
L0hPQ6bD	RUS-ch Superfinal	Moscow	2005.12.22	4
pJCOBhES	Dos Hermanas	Dos Hermanas	1995.??.??	9
rzz7hZtn	Amber-rapid 20th	Monte Carlo	2011.03.24	11
XbR27SGv	Corus	Wijk aan Zee	2008.01.13	2
qgx6ZBJf	World Cup	Skelleftea	1989.08.??	2
wPdOj5Rd	Thessaloniki FIDE GP	Thessaloniki	2013.05.22	1
CGmRDPCO	Sinquefield Cup	Saint Louis	2013.09.13	4
wSEoCLJs	10th London Classic 2018	London ENG	2018.12.13	1.8
1hKqbXja	Tata Steel-A 82nd	Wijk aan Zee	2020.01.22	10
WVKwhgDK	Wch Blitz 5th	Moscow	2010.11.17	18
akaNOZst	Chessable Masters Losers	chess.com INT	2025.02.19	2.2
aSMyoq1l	FIDE-Wch k.o.	Groningen	1997.12.12	2.2
cR7MzU8m	ISR-chT	Israel	2010.05.07	9.1
UP0r9f6c	Julian Borowski-A 2nd	Essen	2000.05.03	6
Jg5eWif8	Moscow Aeroflot op-A	Moscow	2007.02.19	6
EBM1XaJz	FIDE World Rapid Team	London ENG	2025.06.11	2.1
wBYpN7q2	CHN-RUS Summit Men 7th Rapid	Ningbo	2010.08.11	5
ypbeWFrF	FIDE World Blitz 2013	Khanty-Mansiysk	2013.06.09	5
nvxeZ228	Moscow Aeroflot op-A 9th	Moscow	2010.02.13	5
Up4o46f3	ch-RUS Rapid w 2016	Sochi RUS	2016.10.03	6.2
OCOwcQ6F	BEL-chT 0910	Belgium	2010.01.10	6
qshB9lfK	National op	Las Vegas	1993.??.??	3
zBHbEPw0	World op 31st	Philadelphia	2003.06.30	1
XKMo5lVY	Mid America Class op	Chicago	1995.??.??	5
j4ZAYqFN	Bogota Univ Cent op 7th	Bogota	2013.10.12	5
1PjkVz5G	Pervomaisky IM Autumn	Pervomaisky RUS	2016.10.06	10
dYLuxsXW	DDR-ch 27th	Eggesin	1978.??.??	5
Qoz0ryaj	10th Gashimov Mem Rapid	Shusha AZE	2024.09.27	4.1
vA4GySfW	Wch Rapid	Khanty-Mansiysk	2013.06.08	15
NOjR43mv	POL-chT	Lubniewice	2005.09.07	5
RBdokuAx	Pardubice op-A	Pardubice	2006.07.23	3
DdV5WWgA	Grand Slam Final 4th	Sao Paulo/Bilbao	2011.09.26	1
MQI5SbEE	Linares 27th	Linares	2010.02.15	3
4bvgFPCD	ACP Blitz Prelim1	playchess.com INT	2004.04.12	16
gs93tnrc	PRO League Group Stage	chess.com INT	2018.01.18	1
oGrNdq9G	Wch U20	Istanbul	2005.11.12	4
oMjslx3H	Lausanne YM 3rd	Lausanne	2001.05.21	1.6
WiKy7i5X	CHN-ch Prelim rap 1st	Hefei	2011.07.04	6
fAButj9s	Reykjavik Open 2015	Reykjavik ISL	2015.03.11	3.5
98mxQ021	Miskolc	Miskolc	2004.03.11	2
wmvtvIFf	URS Army-ch	Tashkent	1987.??.??	?
5gxKa3om	Tula Stek Cup	Tula	2004.11.20	5
k6t4vps8	Mexico City m	Mexico	1997.??.??	4
JLk26vb0	35 Aniv B  7 (CUB)	ICCF	2024.09.30	?
AfbyRRic	Chess.com RCC Wk23 Swiss	chess.com INT	2022.07.30	2
NsvY2Wk5	Chess.com RCC Wk13 Swiss	chess.com INT	2022.05.07	2
xhudLps8	World Blitz 2018	St Petersburg RUS	2018.12.30	21.21
rADMXLnk	Corus	Wijk aan Zee	2006.01.17	4
N53H5p45	Linares 20th	Linares	2003.03.03	9
SZ4fy0el	Eurotel Trophy	Prague	2002.05.02	4.3
9Blq7lK7	Levitov Chess Week Rapid	Amsterdam NED	2023.09.23	6.2
KmrEVOiT	Chessable Masters Final	chess24.com INT	2020.06.26	1.15
W7cbj25C	Saint Louis Rapid 2021	Saint Louis USA	2021.08.11	2.5
9pIBHKDN	Aimchess US Rapid Prelim	chess24.com INT	2021.08.29	7.4
daOH1ZzG	Charity Cup Prelim	chess24.com INT	2022.03.20	6.3
jojgSB45	World Championship	London	2000.10.14	4
wfsibNBy	Gibraltar Masters 2017	Caleta ENG	2017.02.01	9.3
23m71TDS	URS-ch FL53	Minsk	1985.??.??	10
cIShzjpX	Bern op	Bern	1994.??.??	9
jFSakupq	2nd Bundesliga Nord 2016-17	Germany GER	2017.04.23	8.1
LqfUEDXb	1000GM St Louis GM Jan	Saint Louis USA	2023.01.28	7.3
U9wFxrUv	GCT Rapid YourNextMove	Leuven BEL	2016.06.17	5.3
he2gXnHf	Skilling Open KO 2020	chess24.com INT	2020.11.29	3.13
b8rlGFQo	Zuerich Kortschnoj KO	Zuerich	2001.04.29	3.2
Zaka2wBU	Goldmoney Asian Rapid KO	chess24.com INT	2021.06.30	1.24
0eVrZCH7	RUS Cup Qualifier 4	chessassistantclub.com INT	2004.11.25	5
39sLIlEn	Champions Challenge 112th	playchess.com INT	2005.09.17	3.6
eqPORR7Y	41st Badalona Open 2015	Badalona ESP	2015.08.09	8.4
UP2aA1aU	Chess.com Rapid Wk3 Swiss	chess.com INT	2022.02.27	2
kLBQBy6d	18th Dubai Open 2016	Dubai UAE	2016.04.17	7.2
IduuZsNl	World Rapid 2021	Warsaw POL	2021.12.27	9.41
R2WIomg2	1st Trophee Imaweb 2023	Aix-en-Provence FRA	2023.08.09	4.4
JbQQfbWb	WCh 2023	Astana KAZ	2023.04.12	3.1
gkyaXU87	Chessable Masters Prelim	chess24.com INT	2022.05.20	6.5
3SPpY24r	11th Norway Chess 2023	Stavanger NOR	2023.05.31	2.3
DR6rTdg8	83rd Tata Steel Masters	Wijk aan Zee NED	2021.01.16	1.6
Eb3v1fm8	6th Sinquefield Cup 2018	Saint Louis USA	2018.08.22	5.1
T1ug8vXh	World Blitz 2015	Berlin GER	2015.10.13	11.27
AZFmj1ja	Dortmund	Dortmund	1995.??.??	3
fyrIXVkz	TCh-FRA Top 16 GpB 2023	Chartres FRA	2023.06.01	1.2
LYJigK0h	Cannes op	Cannes	2006.02.16	7
RSGeyo39	Yerevan Petrosian Memorial	Yerevan	1988.05.20	12
cgja2PGN	EU-Cup 18th	Kallithea	2002.09.28	7.4
wXNpNuVL	Capablanca Memorial-A	Havana	1990.??.??	?
jV2CKLa6	1000GM NY Winter GMA	New York USA	2024.01.14	7.1
dlIAsM9q	Tilburg Fontys	Tilburg	1998.10.25	3
47xLTOGg	Carlos Torre Wimbledon 21th	Merida	2008.12.20	4.3
i0ESAFYc	Clichy	Clichy	2001.07.02	8
kp0iTznY	Corus-B	Wijk aan Zee	2010.01.24	8
ZjBHDDj0	Buenos Aires ol (Men)	Buenos Aires	1978.11.06	11
Z9343hU0	Benidorm Bali	Benidorm	2002.12.01	11
aGf5FoqD	WMSG Blitz Team 1st	Beijing	2008.10.13	4
laIz4GBO	Bundesliga 1011	Germany	2011.03.19	12.1
DXbqizgv	AUT-chT 0607	Austria	2007.01.19	5
JI2EFYj0	Airthings Masters KO 2022	chess24.com INT	2022.02.25	3.13
EJnbHyTp	FIDE Candidates	London	2013.03.29	12
6q7orsgn	Meltwater Tour Final 2021	chess24.com INT	2021.09.25	1.1
6FXTOxul	chess.com Speed 5m+2spm 2017	chess.com INT	2017.05.25	1.3
g7Eq8SPx	Tata Steel India Blitz	Kolkata IND	2019.11.26	13.2
3IBZ6hoL	IMSA Blitz 2016	Huai'an CHN	2016.02.28	6.7
sBfGhS6B	PNWCC Super SOS	Chess.com INT	2020.07.16	5
785haJIS	Oberliga NRW 9798 I	Germany	1997.??.??	4.2
lr6OPh9C	Rujna Zora-2 IM 2021	Arandjelovac SRB	2021.04.14	6.3
IH9ukZ9m	Candidates reserve	Portoroz	1971.??.??	5
P3F4Dxtv	Tilburg rapid20	Tilburg	1993.??.??	4
YelXsIJc	Alushta4	Alushta	1994.??.??	1
fvUqPU2Q	Valle d'Aosta op 8th	Saint Vincent	2000.02.18	7
9ng7Q0mQ	Donner Memorial	Amsterdam	1995.??.??	10
9wyOBMoh	Opera Euro Rapid Prelim	chess24.com INT	2021.02.06	3.3
ui4taS5n	World Rapid 2017	Riyadh KSA	2017.12.26	5.15
8vAOYgJv	Saint Louis Rapid 2019	Saint Louis USA	2019.08.10	3.3
3pvmvh3n	Chess.com Rapid Wk3 Swiss	chess.com INT	2022.02.27	1
Wia2kLey	Opera Euro Rapid Prelim	chess24.com INT	2021.02.06	1.4
aX0FoM71	Charity Cup Prelim	chess24.com INT	2022.03.22	15.2
UadOc5DT	Curacao m1	Curacao	2005.06.12	4
GrZNOxHq	Chess.com Rapid Wk6 Swiss	chess.com INT	2022.03.19	8
otOMRwOx	ch-RUS Rapid 2016	Sochi RUS	2016.10.02	4.12
5oe2TqdN	70th ch-RUS 2017	St Petersburg RUS	2017.12.10	7.1
m3TTaQ3p	Kropotkin	Kropotkin	1995.??.??	6
DUQE68Bv	Marrakesh op 1st	Marrakesh	2010.06.28	4
Y4JYSqDq	FRA	France	1993.??.??	?
VMi9mio6	Airthings Masters KO 2020	chess24.com INT	2020.12.30	1.31
ZNmhygbf	Legends of Chess Final	chess24.com INT	2020.08.02	1.33
mIqa1MbI	Legends of Chess Final	chess24.com INT	2020.08.02	1.31
u0U1w8OQ	PRO League Stage	Chess.com INT	2020.02.12	6
KDDg9NV9	Montreal op	Montreal	1995.??.??	7
DZ94ckgz	Koltanowski Memorial op	San Francisco	2000.12.15	2
UeWPJxAz	28th Czech Rapid G1 2017	Pardubice CZE	2017.07.20	6.28
xZurgSrP	Kharkov Caissa op	Kharkov	2003.01.25	5
Z9gdsKbJ	RUS Cup final	Serpukhov	2008.11.07	2.1
a1OeKx9g	Vladimir Dvorkovich Rapid	Aktobe KAZ	2022.06.21	5.3
1EErB5jc	EU-ch Internet Cand 3rd	playchess.com INT	2006.01.21	7
ExmSonL0	Manila Campomanes Memorial op	Manila	2010.08.28	1
tzKaL5YD	Vienna GM 2025	Vienna AUT	2025.12.21	7.1
fV9R2C4x	Tal Memorial Blitz 2016	Moscow RUS	2016.09.25	4.4
prq9Yr8l	Tal Memorial Blitz 2016	Moscow RUS	2016.09.25	6.3
yyMlyeTV	Tal Memorial Blitz 2016	Moscow RUS	2016.09.25	1.1
uNa7GEFj	Chess.com RCC Winners	chess.com INT	2022.08.20	4.1
EsalfuT0	7th Norway Blitz 2019	Stavanger NOR	2019.06.03	2.2
b0tFiyni	Chess.com RCC Wk13 KO	chess.com INT	2022.05.08	2.1
fSeibZiT	GCT Blitz Paris 2018	Paris FRA	2018.06.24	16.2
GZzS556c	WCh 2023	Astana KAZ	2023.04.26	12.1
YBjRM1XC	46th GM 2018	Dortmund GER	2018.07.21	6.3
umlvDd90	Sheikh Hamdan bin Rashid	Dubai UAE	2021.12.07	5.3
1InBO9kU	53rd Capablanca Mem Elite	Havana CUB	2018.05.19	10.1
pfPE7PLR	World Rapid 2024	New York USA	2024.12.26	3.9
uC1ZvrfA	World Blitz 2019	Moscow RUS	2019.12.29	7.18
vMLOAl8A	Vilnius	Vilnius	1988.??.??	?
Q23o2Dw7	Eurasia Blitz Match	Yekaterinburg RUS	2019.07.31	2
Dmq2Mp8u	Wch blitz	Saint John	1988.??.??	2
xYBedSpn	Las Palmas	Las Palmas	1975.??.??	8
SPQqCNqS	Bled ol (Men)	Bled	2002.10.29	4.3
NEZyCmwS	Amber-rapid 09th	Monte Carlo	2000.03.23	7
qtzzHA4a	RUS-chT	Tomsk	2001.05.20	7
D6VJRTZS	SPICE Cup Open 2018	Saint Louis USA	2018.10.25	5.5
OT4vaTTn	European Online CC Final	Tornelo INT	2021.03.31	7.4
YYl2S8xA	Moscow Aeroflot rapid op qual	Moscow	2013.02.12	2
gGsLeYLg	Bundesliga 2022-23	Remagen GER	2023.02.04	5.8
q61esBze	Bundesliga 2023-24	Viernheim GER	2024.02.25	11.5
SdIQKNyN	RUS Cup	Serpukhov	2007.11.14	5.2
AuVrLdK5	24th ch-EUR Indiv 2024	Petrovac MNE	2024.11.16	8.8
kfh1WsJx	80th Tata Steel GpB	Wijk aan Zee NED	2018.01.24	10.5
np0puIK8	Moscow Aeroflot op-A 11th	Moscow	2012.02.11	5
BiBdfGXn	Linares 11th	Linares	1993.??.??	8
vmwoHaef	Haarlem BDO-A	Haarlem	2008.08.11	3
97ekVoQ7	EU-Cup 19th	Rethymnon	2003.10.02	5.6
JKR45rMK	RUS-ch 57th	Moscow	2004.11.24	8
wYaXotja	chess.com Speed 3m+2spm 2017	chess.com INT	2017.05.25	1.12
X0IWQv0o	chess.com Speed 1m+1spm 2017	chess.com INT	2017.05.25	1.20
erf2glho	5th Zurich CC Blitz	Zurich SUI	2016.02.15	5.1
5EZ8sG9X	chess.com Speed 5m+2spm 2017	chess.com INT	2017.11.21	3.1
Y4PiTi6o	Olomouc AZ Sanace Cup	Olomouc	1998.08.09	2
MMu7ifM0	Bundesliga 8889	Germany	1989.??.??	?.1
elxZGjVb	Lugano ol (Men) fin-A	Lugano	1968.11.01	8
xPN67mw7	Skopje ol (Men) fin-A	Skopje	1972.10.09	12
EI9gPdNb	ch-HUN Rapid 2023	Ajka HUN	2023.07.22	7.10
bbNyGg5O	Amber-rapid 08th	Monte Carlo	1999.03.16	1
vuXARcDB	Amber-blindfold 06th	Monte Carlo	1997.??.??	7
44GAeOpY	FRA-chT Top 16	Asnieres sur Seine	2006.05.05	9
vYYAMbfN	Lake Sevan	Martuni	2007.07.11	6
CRH32Q1h	Kavala op	Kavala	2009.08.08	9
a173Gn3d	TCh-ESP 2nd Div 2019	Linares ESP	2019.08.21	4.1
OEozdNbA	CellaVision Cup 2019	Lund SWE	2019.08.04	7.6
avh5SxjK	Alushta May-B	Alushta	2009.05.??	2
